time,Q1,Q2,T1,T2,Tp
10350,30,0,300.999,298.423,299.036
10350.5,30,0,300.994,298.442,299.015
10351,30,0,300.99,298.458,298.999
10351.5,30,0,300.961,298.485,298.989
10352,30,0,300.938,298.506,298.982
10352.5,30,0,300.969,298.503,298.981
10353,30,0,300.994,298.501,298.978
10353.5,30,0,301.001,298.458,299.001
10354,30,0,301.006,298.424,299.019
10354.5,30,0,301.03,298.427,299.011
10355,30,0,301.049,298.429,299.006
10355.5,30,0,301.047,298.429,298.995
10356,30,0,301.046,298.429,298.986
10356.5,30,0,301.053,298.436,299
10357,30,0,301.06,298.441,299.011
10357.5,30,0,301.073,298.442,298.992
10358,30,0,301.083,298.444,298.977
10358.5,30,0,301.071,298.468,298.939
10359,30,0,301.062,298.488,298.91
10359.5,30,0,301.01,298.503,298.948
10360,30,0,300.968,298.517,298.977
10360.5,30,0,300.97,298.513,299.006
10361,30,0,300.973,298.512,299.03
10361.5,30,0,300.969,298.483,299.025
10362,30,0,300.967,298.461,299.021
10362.5,30,0,300.955,298.489,299.071
10363,30,0,300.945,298.51,299.11
10363.5,30,0,300.939,298.495,299.094
10364,30,0,300.934,298.484,299.082
10364.5,30,0,300.955,298.45,299.084
10365,30,0,300.972,298.423,299.087
10365.5,30,0,301.006,298.451,299.082
10366,30,0,301.034,298.473,299.078
10366.5,30,0,301.033,298.459,299.065
10367,30,0,301.031,298.45,299.055
10367.5,30,0,301.068,298.438,299.078
10368,30,0,301.096,298.428,299.095
10368.5,30,0,301.099,298.462,299.061
10369,30,0,301.1,298.489,299.034
10369.5,30,0,301.056,298.463,299.03
10370,30,0,301.022,298.442,299.026
10370.5,30,0,301.055,298.45,299.025
10371,30,0,301.08,298.456,299.022
10371.5,30,0,301.062,298.466,299.016
10372,30,0,301.047,298.474,299.01
10372.5,30,0,301.027,298.436,299.005
10373,30,0,301.011,298.406,299.001
10373.5,30,0,300.996,298.394,299.012
10374,30,0,300.984,298.383,299.021
10374.5,30,0,300.992,298.408,299.038
10375,30,0,300.999,298.429,299.05
10375.5,30,0,300.966,298.43,299.025
10376,30,0,300.941,298.433,299.004
10376.5,30,0,300.999,298.436,298.998
10377,30,0,301.042,298.44,298.994
10377.5,30,0,301.016,298.459,298.99
10378,30,0,300.995,298.474,298.988
10378.5,30,0,301.01,298.499,299.019
10379,30,0,301.022,298.518,299.043
10379.5,30,0,301.045,298.489,299.067
10380,30,0,301.063,298.466,299.087
10380.5,30,0,301.064,298.501,299.038
10381,30,0,301.064,298.528,299.001
10381.5,30,0,301.056,298.508,299.015
10382,30,0,301.05,298.494,299.026
10382.5,30,0,301.042,298.478,299.033
10383,30,0,301.036,298.466,299.039
10383.5,30,0,301.007,298.416,299.037
10384,30,0,300.984,298.378,299.034
10384.5,30,0,301.016,298.389,299
10385,30,0,301.04,298.398,298.972
10385.5,30,0,301.031,298.376,299
10386,30,0,301.024,298.359,299.021
10386.5,30,0,301.024,298.419,299.048
10387,30,0,301.024,298.466,299.069
10387.5,30,0,301.011,298.447,299.05
10388,30,0,301,298.433,299.036
10388.5,30,0,301.012,298.427,299.021
10389,30,0,301.023,298.422,299.009
10389.5,30,0,301.021,298.405,299.043
10390,30,0,301.019,298.391,299.069
10390.5,30,0,301.011,298.35,299.044
10391,30,0,301.003,298.318,299.025
10391.5,30,0,300.974,298.324,298.969
10392,30,0,300.951,298.33,298.923
10392.5,30,0,300.95,298.387,298.922
10393,30,0,300.948,298.433,298.922
10393.5,30,0,300.938,298.44,298.955
10394,30,0,300.928,298.445,298.981
10394.5,30,0,300.963,298.433,298.962
10395,30,0,300.99,298.423,298.949
10395.5,30,0,301.019,298.463,299.016
10396,30,0,301.041,298.496,299.067
10396.5,30,0,301.028,298.468,299.015
10397,30,0,301.018,298.446,298.973
10397.5,30,0,301.014,298.416,298.943
10398,30,0,301.011,298.392,298.918
10398.5,30,0,301.007,298.417,298.925
10399,30,0,301.006,298.435,298.931
10399.5,30,0,301.024,298.466,298.953
10400,30,0,301.039,298.489,298.969
10400.5,30,0,301.028,298.457,298.979
10401,30,0,301.021,298.434,298.988
10401.5,30,0,300.994,298.48,298.976
10402,30,0,300.973,298.517,298.966
10402.5,30,0,300.97,298.505,298.988
10403,30,0,300.968,298.495,299.005
10403.5,30,0,300.988,298.451,299.025
10404,30,0,301.003,298.417,299.039
10404.5,30,0,300.994,298.386,299.003
10405,30,0,300.986,298.362,298.975
10405.5,30,0,301.023,298.38,298.966
10406,30,0,301.051,298.395,298.96
10406.5,30,0,301.016,298.385,298.982
10407,30,0,300.989,298.378,298.998
10407.5,30,0,300.984,298.448,298.999
10408,30,0,300.98,298.503,299
10408.5,30,0,300.955,298.505,298.997
10409,30,0,300.935,298.505,298.993
10409.5,30,0,300.961,298.521,299.001
10410,30,0,300.98,298.533,299.009
10410.5,30,0,300.991,298.514,299.01
10411,30,0,300.999,298.5,299.012
10411.5,30,0,300.953,298.453,298.989
10412,30,0,300.918,298.417,298.972
10412.5,30,0,300.953,298.413,298.965
10413,30,0,300.98,298.409,298.96
10413.5,30,0,300.988,298.402,298.979
10414,30,0,300.994,298.396,298.994
10414.5,30,0,300.995,298.417,298.975
10415,30,0,300.996,298.434,298.959
10415.5,30,0,300.968,298.384,298.972
10416,30,0,300.946,298.345,298.982
10416.5,30,0,300.964,298.346,299.005
10417,30,0,300.979,298.347,299.022
10417.5,30,0,300.977,298.386,298.981
10418,30,0,300.974,298.416,298.948
10418.5,30,0,300.996,298.445,298.967
10419,30,0,301.013,298.467,298.982
10419.5,30,0,301.023,298.422,299.003
10420,30,0,301.03,298.385,299.019
10420.5,30,0,300.986,298.422,299.034
10421,30,0,300.952,298.45,299.048
10421.5,30,0,300.923,298.427,299.038
10422,30,0,300.901,298.408,299.03
10422.5,30,0,300.956,298.439,299.044
10423,30,0,300.997,298.462,299.055
10423.5,30,0,301.017,298.456,299.042
10424,30,0,301.033,298.451,299.031
10424.5,30,0,301.018,298.439,299.034
10425,30,0,301.006,298.429,299.038
10425.5,30,0,301.012,298.423,298.979
10426,30,0,301.016,298.419,298.934
10426.5,30,0,301.003,298.45,298.958
10427,30,0,300.994,298.473,298.975
10427.5,30,0,301.006,298.453,298.945
10428,30,0,301.017,298.439,298.922
10428.5,30,0,301.017,298.442,298.923
10429,30,0,301.018,298.445,298.925
10429.5,30,0,301.014,298.431,298.94
10430,30,0,301.012,298.42,298.951
10430.5,30,0,301.012,298.434,298.969
10431,30,0,301.011,298.444,298.982
10431.5,30,0,301.047,298.436,298.979
10432,30,0,301.075,298.431,298.978
10432.5,30,0,301.022,298.406,298.983
10433,30,0,300.98,298.386,298.987
10433.5,30,0,300.984,298.418,299.023
10434,30,0,300.988,298.444,299.053
10434.5,30,0,301.01,298.439,299.042
10435,30,0,301.027,298.435,299.033
10435.5,30,0,301.006,298.419,299.027
10436,30,0,300.989,298.406,299.023
10436.5,30,0,301.023,298.396,298.993
10437,30,0,301.05,298.389,298.97
10437.5,30,0,301.023,298.345,298.948
10438,30,0,301.002,298.311,298.931
10438.5,30,0,300.986,298.331,298.905
10439,30,0,300.974,298.347,298.884
10439.5,30,0,300.999,298.37,298.907
10440,30,0,301.017,298.387,298.925
10440.5,30,0,301.011,298.383,298.955
10441,30,0,301.006,298.379,298.978
10441.5,30,0,301.013,298.354,298.97
10442,30,0,301.021,298.336,298.962
10442.5,30,0,301.033,298.372,299.022
10443,30,0,301.044,298.401,299.069
10443.5,30,0,301,298.405,299.081
10444,30,0,300.967,298.407,299.091
10444.5,30,0,300.98,298.462,299.08
10445,30,0,300.991,298.503,299.07
10445.5,30,0,300.989,298.503,299.064
10446,30,0,300.988,298.505,299.059
10446.5,30,0,300.997,298.466,299.043
10447,30,0,301.005,298.436,299.03
10447.5,30,0,301.055,298.451,298.999
10448,30,0,301.095,298.462,298.975
10448.5,30,0,301.061,298.483,298.976
10449,30,0,301.034,298.5,298.977
10449.5,30,0,301.025,298.524,298.955
10450,30,0,301.018,298.542,298.938
10450.5,30,0,301.028,298.539,298.96
10451,30,0,301.036,298.535,298.976
10451.5,30,0,301.003,298.536,298.961
10452,30,0,300.977,298.538,298.949
10452.5,30,0,301.031,298.538,298.951
10453,30,0,301.073,298.536,298.953
10453.5,30,0,301.091,298.51,298.958
10454,30,0,301.106,298.489,298.961
10454.5,30,0,301.078,298.461,298.976
10455,30,0,301.056,298.439,298.986
10455.5,30,0,301,298.411,298.97
10456,30,0,300.956,298.389,298.956
10456.5,30,0,300.959,298.407,298.961
10457,30,0,300.963,298.42,298.965
10457.5,30,0,300.961,298.453,298.983
10458,30,0,300.959,298.479,298.997
10458.5,30,0,300.933,298.491,298.988
10459,30,0,300.912,298.5,298.982
10459.5,30,0,300.956,298.503,298.99
10460,30,0,300.99,298.507,298.997
10460.5,30,0,301.002,298.502,299.033
10461,30,0,301.013,298.499,299.061
10461.5,30,0,301.025,298.467,299.054
10462,30,0,301.034,298.442,299.049
10462.5,30,0,301.034,298.444,299.017
10463,30,0,301.033,298.444,298.992
10463.5,30,0,301.064,298.455,299.012
10464,30,0,301.09,298.463,299.028
10464.5,30,0,301.057,298.442,299.015
10465,30,0,301.031,298.425,299.005
10465.5,30,0,301.027,298.408,298.984
10466,30,0,301.022,298.396,298.97
10466.5,30,0,301,298.376,299.019
10467,30,0,300.981,298.363,299.056
10467.5,30,0,300.979,298.352,299.034
10468,30,0,300.975,298.344,299.019
10468.5,30,0,301.011,298.365,299.019
10469,30,0,301.038,298.383,299.02
10469.5,30,0,301.025,298.375,299.014
10470,30,0,301.017,298.368,299.01
10470.5,30,0,301.011,298.384,299.026
10471,30,0,301.007,298.396,299.038
10471.5,30,0,301.016,298.414,299.023
10472,30,0,301.022,298.429,299.011
10472.5,30,0,301.074,298.464,298.998
10473,30,0,301.116,298.494,298.988
10473.5,30,0,301.066,298.479,298.943
10474,30,0,301.025,298.468,298.907
10474.5,30,0,301.002,298.459,298.912
10475,30,0,300.985,298.453,298.917
10475.5,30,0,300.973,298.438,298.907
10476,30,0,300.964,298.427,298.9
10476.5,30,0,300.957,298.414,298.918
10477,30,0,300.952,298.405,298.933
10477.5,30,0,300.981,298.402,298.978
10478,30,0,301.005,298.401,299.015
10478.5,30,0,301.008,298.38,299.043
10479,30,0,301.012,298.364,299.065
10479.5,30,0,301.044,298.348,299.054
10480,30,0,301.068,298.337,299.045
10480.5,30,0,301.066,298.363,299.021
10481,30,0,301.063,298.383,299.001
10481.5,30,0,301.042,298.376,298.987
10482,30,0,301.025,298.37,298.975
10482.5,30,0,301.011,298.394,298.987
10483,30,0,301,298.412,298.995
10483.5,30,0,301.016,298.452,298.993
10484,30,0,301.028,298.484,298.992
10484.5,30,0,300.988,298.518,298.992
10485,30,0,300.956,298.545,298.992
10485.5,30,0,300.968,298.546,298.983
10486,30,0,300.977,298.546,298.977
10486.5,30,0,301.017,298.539,298.964
10487,30,0,301.047,298.533,298.953
10487.5,30,0,301.06,298.53,298.961
10488,30,0,301.069,298.529,298.969
10488.5,30,0,301.067,298.534,298.938
10489,30,0,301.066,298.538,298.915
10489.5,30,0,301.047,298.551,298.916
10490,30,0,301.034,298.562,298.918
10490.5,30,0,301.04,298.549,298.918
10491,30,0,301.045,298.539,298.918
10491.5,30,0,301.064,298.505,298.954
10492,30,0,301.079,298.478,298.981
10492.5,30,0,301.036,298.494,299.023
10493,30,0,301.002,298.506,299.058
10493.5,30,0,301.012,298.531,299.03
10494,30,0,301.021,298.552,299.008
10494.5,30,0,300.996,298.529,298.99
10495,30,0,300.978,298.511,298.978
10495.5,30,0,300.977,298.459,298.954
10496,30,0,300.975,298.42,298.936
10496.5,30,0,301.016,298.433,298.99
10497,30,0,301.046,298.442,299.032
10497.5,30,0,301.046,298.447,299.025
10498,30,0,301.047,298.452,299.017
10498.5,30,0,301.039,298.463,299.012
10499,30,0,301.033,298.472,299.009
10499.5,30,0,301.002,298.477,299.028
10500,30,0,300.979,298.481,299.044
10500.5,30,0,300.995,298.473,299.02
10501,30,0,301.007,298.467,299.001
10501.5,30,0,300.988,298.512,299.006
10502,30,0,300.973,298.546,299.01
10502.5,30,0,301,298.506,298.997
10503,30,0,301.022,298.474,298.987
10503.5,30,0,301,298.439,298.934
10504,30,0,300.984,298.411,298.894
10504.5,30,0,301.017,298.425,298.881
10505,30,0,301.042,298.436,298.87
10505.5,30,0,301.005,298.396,298.907
10506,30,0,300.977,298.365,298.936
10506.5,30,0,300.961,298.39,298.978
10507,30,0,300.947,298.408,299.012
10507.5,30,0,300.939,298.383,299.008
10508,30,0,300.931,298.363,299.005
10508.5,30,0,300.936,298.391,299.041
10509,30,0,300.94,298.413,299.07
10509.5,30,0,300.94,298.431,299.061
10510,30,0,300.94,298.445,299.055
10510.5,30,0,300.956,298.433,299.052
10511,30,0,300.967,298.423,299.049
10511.5,30,0,300.986,298.38,299.008
10512,30,0,301.002,298.347,298.973
10512.5,30,0,301.003,298.357,298.993
10513,30,0,301.005,298.364,299.006
10513.5,30,0,300.995,298.344,298.999
10514,30,0,300.988,298.326,298.993
10514.5,30,0,300.996,298.326,298.993
10515,30,0,301.003,298.326,298.993
10515.5,30,0,300.983,298.368,299.019
10516,30,0,300.967,298.401,299.038
10516.5,30,0,300.977,298.428,299.033
10517,30,0,300.985,298.448,299.03
10517.5,30,0,300.991,298.474,298.995
10518,30,0,300.996,298.494,298.97
10518.5,30,0,301.008,298.485,298.971
10519,30,0,301.018,298.479,298.972
10519.5,30,0,300.994,298.461,298.993
10520,30,0,300.974,298.447,299.009
10520.5,30,0,300.966,298.456,298.988
10521,30,0,300.959,298.462,298.972
10521.5,30,0,300.952,298.473,299.016
10522,30,0,300.947,298.481,299.049
10522.5,30,0,300.966,298.469,299.038
10523,30,0,300.98,298.459,299.028
10523.5,30,0,300.989,298.448,299.049
10524,30,0,300.995,298.44,299.066
10524.5,30,0,301.017,298.403,299.045
10525,30,0,301.034,298.375,299.03
10525.5,30,0,301.018,298.403,299.042
10526,30,0,301.007,298.427,299.052
10526.5,30,0,301.022,298.435,299.071
10527,30,0,301.034,298.442,299.086
10527.5,30,0,301.035,298.425,299.103
10528,30,0,301.035,298.413,299.116
10528.5,30,0,301.044,298.407,299.124
10529,30,0,301.05,298.402,299.128
10529.5,30,0,301.014,298.453,299.084
10530,30,0,300.986,298.494,299.05
10530.5,30,0,300.952,298.503,299.049
10531,30,0,300.925,298.511,299.048
10531.5,30,0,300.94,298.506,299.031
10532,30,0,300.952,298.502,299.017
10532.5,30,0,300.936,298.499,299.02
10533,30,0,300.924,298.496,299.022
10533.5,30,0,300.924,298.496,299.032
10534,30,0,300.924,298.496,299.038
10534.5,30,0,300.942,298.496,299.012
10535,30,0,300.957,298.495,298.993
10535.5,30,0,301.006,298.472,299.036
10536,30,0,301.045,298.453,299.069
10536.5,30,0,301.031,298.474,299.069
10537,30,0,301.022,298.49,299.067
10537.5,30,0,301.005,298.472,299.039
10538,30,0,300.991,298.457,299.017
10538.5,30,0,301.011,298.469,299.014
10539,30,0,301.025,298.478,299.011
10539.5,30,0,301,298.47,299.005
10540,30,0,300.98,298.464,299.001
10540.5,30,0,300.983,298.462,299.023
10541,30,0,300.985,298.459,299.041
10541.5,30,0,300.99,298.441,299.049
10542,30,0,300.995,298.428,299.055
10542.5,30,0,301.023,298.448,299.028
10543,30,0,301.045,298.466,299.008
10543.5,30,0,301.06,298.444,298.986
10544,30,0,301.069,298.427,298.97
10544.5,30,0,301.049,298.424,298.981
10545,30,0,301.033,298.423,298.989
10545.5,30,0,301.01,298.423,298.999
10546,30,0,300.991,298.423,299.006
10546.5,30,0,301.016,298.444,299.005
10547,30,0,301.034,298.459,299.004
10547.5,30,0,301.01,298.446,299.015
10548,30,0,300.991,298.436,299.023
10548.5,30,0,301.028,298.418,299.021
10549,30,0,301.055,298.403,299.019
10549.5,30,0,301.052,298.379,298.994
10550,30,0,301.05,298.359,298.975
10550.5,30,0,301.062,298.403,298.986
10551,30,0,301.072,298.438,298.994
10551.5,30,0,301.064,298.417,298.978
10552,30,0,301.06,298.401,298.966
10552.5,30,0,301.021,298.407,298.979
10553,30,0,300.99,298.411,298.989
10553.5,30,0,300.979,298.391,298.975
10554,30,0,300.97,298.375,298.962
10554.5,30,0,300.97,298.407,298.95
10555,30,0,300.97,298.433,298.94
10555.5,30,0,300.97,298.419,298.939
10556,30,0,300.97,298.408,298.939
10556.5,30,0,300.99,298.383,298.96
10557,30,0,301.005,298.363,298.976
10557.5,30,0,300.997,298.389,298.994
10558,30,0,300.991,298.408,299.008
10558.5,30,0,301.016,298.419,299.006
10559,30,0,301.034,298.428,299.005
10559.5,30,0,301.031,298.387,299.027
10560,30,0,301.03,298.354,299.043
10560.5,30,0,301.039,298.384,299.032
10561,30,0,301.045,298.406,299.025
10561.5,30,0,300.995,298.402,299.004
10562,30,0,300.956,298.398,298.987
10562.5,30,0,300.957,298.411,298.993
10563,30,0,300.957,298.42,298.998
10563.5,30,0,300.996,298.439,299
10564,30,0,301.027,298.452,299.003
10564.5,30,0,301.021,298.403,298.993
10565,30,0,301.016,298.364,298.984
10565.5,30,0,301.019,298.398,298.987
10566,30,0,301.023,298.424,298.988
10566.5,30,0,300.99,298.401,299.019
10567,30,0,300.963,298.383,299.042
10567.5,30,0,300.991,298.379,299.045
10568,30,0,301.012,298.376,299.047
10568.5,30,0,300.986,298.416,299.048
10569,30,0,300.966,298.445,299.049
10569.5,30,0,300.963,298.455,299.005
10570,30,0,300.959,298.462,298.972
10570.5,30,0,301,298.474,298.971
10571,30,0,301.03,298.484,298.971
10571.5,30,0,300.99,298.488,298.926
10572,30,0,300.958,298.491,298.892
10572.5,30,0,300.958,298.455,298.912
10573,30,0,300.957,298.427,298.928
10573.5,30,0,300.948,298.455,298.945
10574,30,0,300.941,298.477,298.96
10574.5,30,0,300.95,298.485,298.999
10575,30,0,300.956,298.491,299.03
10575.5,30,0,300.951,298.511,298.979
10576,30,0,300.946,298.525,298.94
10576.5,30,0,300.953,298.51,298.954
10577,30,0,300.959,298.497,298.964
10577.5,30,0,300.936,298.477,298.954
10578,30,0,300.919,298.461,298.947
10578.5,30,0,300.959,298.467,298.992
10579,30,0,300.99,298.47,299.027
10579.5,30,0,300.996,298.466,299.003
10580,30,0,301,298.463,298.983
10580.5,30,0,301.008,298.431,299.011
10581,30,0,301.016,298.407,299.033
10581.5,30,0,301.017,298.45,299.012
10582,30,0,301.018,298.483,298.995
10582.5,30,0,301,298.489,299.003
10583,30,0,300.984,298.494,299.008
10583.5,30,0,301.012,298.514,299.014
10584,30,0,301.034,298.53,299.02
10584.5,30,0,301.039,298.505,298.993
10585,30,0,301.044,298.485,298.972
10585.5,30,0,301.025,298.473,298.99
10586,30,0,301.011,298.464,299.005
10586.5,30,0,301.019,298.489,299.014
10587,30,0,301.027,298.507,299.02
10587.5,30,0,301,298.472,299.017
10588,30,0,300.979,298.445,299.015
10588.5,30,0,300.994,298.48,299.067
10589,30,0,301.005,298.508,299.108
10589.5,30,0,300.991,298.502,299.07
10590,30,0,300.98,298.499,299.041
10590.5,30,0,300.99,298.441,299.044
10591,30,0,300.996,298.397,299.048
10591.5,30,0,301.011,298.436,299.023
10592,30,0,301.022,298.468,299.005
10592.5,30,0,301.012,298.466,299.012
10593,30,0,301.003,298.463,299.019
10593.5,30,0,301.005,298.448,299.005
10594,30,0,301.005,298.438,298.995
10594.5,30,0,300.974,298.428,299.025
10595,30,0,300.95,298.42,299.047
10595.5,30,0,300.977,298.445,299.003
10596,30,0,300.997,298.464,298.969
10596.5,30,0,300.979,298.473,299.001
10597,30,0,300.964,298.479,299.028
10597.5,30,0,300.98,298.446,298.988
10598,30,0,300.994,298.42,298.96
10598.5,30,0,300.984,298.459,298.99
10599,30,0,300.975,298.49,299.015
10599.5,30,0,301.017,298.463,299.023
10600,30,0,301.049,298.442,299.031
10600.5,30,0,301.029,298.429,299.037
10601,30,0,301.014,298.419,299.042
10601.5,30,0,301.046,298.431,299.039
10602,30,0,301.071,298.441,299.037
10602.5,30,0,301.055,298.428,299.005
10603,30,0,301.044,298.417,298.979
10603.5,30,0,301.066,298.412,299.03
10604,30,0,301.083,298.408,299.07
10604.5,30,0,301.063,298.403,299.06
10605,30,0,301.046,298.401,299.052
10605.5,30,0,301.005,298.424,299.02
10606,30,0,300.972,298.442,298.994
10606.5,30,0,300.947,298.412,298.976
10607,30,0,300.929,298.389,298.961
10607.5,30,0,300.986,298.407,298.999
10608,30,0,301.03,298.42,299.028
10608.5,30,0,301.04,298.427,299.012
10609,30,0,301.049,298.43,298.999
10609.5,30,0,301.047,298.435,298.989
10610,30,0,301.047,298.438,298.981
10610.5,30,0,301.018,298.441,298.999
10611,30,0,300.994,298.444,299.012
10611.5,30,0,301,298.452,299.052
10612,30,0,301.005,298.459,299.082
10612.5,30,0,301.028,298.473,299.114
10613,30,0,301.046,298.484,299.138
10613.5,30,0,301.06,298.499,299.124
10614,30,0,301.071,298.511,299.111
10614.5,30,0,301.056,298.506,299.141
10615,30,0,301.045,298.502,299.164
10615.5,30,0,301.034,298.455,299.15
10616,30,0,301.025,298.418,299.141
10616.5,30,0,301.057,298.436,299.084
10617,30,0,301.083,298.45,299.042
10617.5,30,0,301.039,298.435,299.06
10618,30,0,301.006,298.423,299.075
10618.5,30,0,300.996,298.439,299.049
10619,30,0,300.99,298.45,299.028
10619.5,30,0,301.046,298.478,299.044
10620,30,0,301.089,298.5,299.056
10620.5,30,0,301.052,298.448,299.076
10621,30,0,301.024,298.409,299.091
10621.5,30,0,301.042,298.452,299.081
10622,30,0,301.057,298.485,299.073
10622.5,30,0,301.04,298.495,299.087
10623,30,0,301.027,298.502,299.097
10623.5,30,0,301.017,298.512,299.103
10624,30,0,301.008,298.521,299.108
10624.5,30,0,300.984,298.5,299.072
10625,30,0,300.963,298.484,299.045
10625.5,30,0,300.936,298.468,299.052
10626,30,0,300.914,298.456,299.058
10626.5,30,0,300.935,298.431,299.07
10627,30,0,300.951,298.413,299.08
10627.5,30,0,300.977,298.403,299.047
10628,30,0,300.996,298.397,299.021
10628.5,30,0,300.985,298.451,299.049
10629,30,0,300.977,298.492,299.071
10629.5,30,0,300.974,298.48,299.056
10630,30,0,300.973,298.47,299.045
10630.5,30,0,300.977,298.48,299.03
10631,30,0,300.98,298.488,299.016
10631.5,30,0,300.977,298.463,299.061
10632,30,0,300.973,298.444,299.095
10632.5,30,0,300.968,298.438,299.109
10633,30,0,300.964,298.433,299.119
10633.5,30,0,300.959,298.424,299.114
10634,30,0,300.956,298.418,299.109
10634.5,30,0,300.978,298.418,299.052
10635,30,0,300.995,298.418,299.008
10635.5,30,0,300.986,298.441,299.01
10636,30,0,300.979,298.458,299.012
10636.5,30,0,300.988,298.446,299.023
10637,30,0,300.994,298.438,299.032
10637.5,30,0,301.016,298.45,299.034
10638,30,0,301.034,298.459,299.036
10638.5,30,0,301.04,298.474,299.028
10639,30,0,301.045,298.486,299.023
10639.5,30,0,301.041,298.451,299.054
10640,30,0,301.039,298.423,299.077
10640.5,30,0,300.978,298.448,299.058
10641,30,0,300.93,298.469,299.042
10641.5,30,0,300.979,298.446,299.076
10642,30,0,301.016,298.429,299.102
10642.5,30,0,300.995,298.478,299.073
10643,30,0,300.979,298.516,299.053
10643.5,30,0,301.003,298.499,299.026
10644,30,0,301.022,298.485,299.006
10644.5,30,0,301.029,298.436,299.01
10645,30,0,301.035,298.398,299.012
10645.5,30,0,301.006,298.429,299.039
10646,30,0,300.983,298.452,299.061
10646.5,30,0,300.977,298.44,299.099
10647,30,0,300.972,298.43,299.128
10647.5,30,0,301.016,298.435,299.111
10648,30,0,301.049,298.439,299.099
10648.5,30,0,301.029,298.424,299.095
10649,30,0,301.013,298.412,299.093
10649.5,30,0,301.012,298.452,299.047
10650,30,0,301.011,298.485,299.011
10650.5,30,0,301.036,298.47,298.997
10651,30,0,301.056,298.459,298.986
10651.5,30,0,301.031,298.43,298.961
10652,30,0,301.013,298.408,298.943
10652.5,30,0,300.992,298.391,298.978
10653,30,0,300.975,298.379,299.005
10653.5,30,0,300.953,298.39,299.047
10654,30,0,300.936,298.398,299.08
10654.5,30,0,300.958,298.401,299.041
10655,30,0,300.975,298.405,299.011
10655.5,30,0,300.974,298.403,298.998
10656,30,0,300.973,298.402,298.988
10656.5,30,0,301.003,298.434,299.001
10657,30,0,301.027,298.458,299.011
10657.5,30,0,301.023,298.445,298.988
10658,30,0,301.021,298.435,298.97
10658.5,30,0,301.038,298.425,299.021
10659,30,0,301.052,298.417,299.06
10659.5,30,0,301.099,298.386,299.038
10660,30,0,301.136,298.363,299.021
10660.5,30,0,301.093,298.406,299.039
10661,30,0,301.06,298.44,299.054
10661.5,30,0,301.029,298.434,299.021
10662,30,0,301.005,298.43,298.995
10662.5,30,0,301.007,298.413,299.022
10663,30,0,301.008,298.4,299.044
10663.5,30,0,300.992,298.361,299.056
10664,30,0,300.981,298.331,299.066
10664.5,30,0,301.017,298.368,299.069
10665,30,0,301.044,298.396,299.07
10665.5,30,0,301.017,298.433,299.032
10666,30,0,300.995,298.462,299.004
10666.5,30,0,300.977,298.494,299.032
10667,30,0,300.962,298.519,299.055
10667.5,30,0,300.961,298.492,299.058
10668,30,0,300.959,298.472,299.06
10668.5,30,0,300.958,298.467,299.03
10669,30,0,300.958,298.462,299.005
10669.5,30,0,301.007,298.457,299.038
10670,30,0,301.046,298.455,299.064
10670.5,30,0,301.018,298.459,299.086
10671,30,0,300.997,298.464,299.102
10671.5,30,0,300.983,298.516,299.082
10672,30,0,300.972,298.556,299.067
10672.5,30,0,301.014,298.522,299.069
10673,30,0,301.047,298.495,299.071
10673.5,30,0,301.046,298.506,299.076
10674,30,0,301.045,298.516,299.08
10674.5,30,0,301.025,298.549,299.088
10675,30,0,301.011,298.574,299.094
10675.5,30,0,301.014,298.558,299.1
10676,30,0,301.018,298.545,299.105
10676.5,30,0,300.997,298.51,299.076
10677,30,0,300.98,298.481,299.054
10677.5,30,0,300.975,298.42,299.016
10678,30,0,300.97,298.372,298.987
10678.5,30,0,300.947,298.365,298.977
10679,30,0,300.928,298.361,298.969
10679.5,30,0,300.963,298.379,298.99
10680,30,0,300.991,298.392,299.009
10680.5,30,0,300.984,298.37,299.026
10681,30,0,300.979,298.353,299.039
10681.5,30,0,300.961,298.363,299.066
10682,30,0,300.946,298.37,299.087
10682.5,30,0,300.935,298.395,299.072
10683,30,0,300.925,298.414,299.061
10683.5,30,0,300.945,298.43,299.014
10684,30,0,300.959,298.442,298.977
10684.5,30,0,300.933,298.435,298.997
10685,30,0,300.912,298.429,299.011
10685.5,30,0,300.907,298.435,299.004
10686,30,0,300.903,298.44,298.999
10686.5,30,0,300.9,298.413,298.994
10687,30,0,300.897,298.394,298.992
10687.5,30,0,300.923,298.359,298.99
10688,30,0,300.944,298.333,298.99
10688.5,30,0,300.948,298.385,299.02
10689,30,0,300.952,298.425,299.042
10689.5,30,0,300.969,298.479,299.012
10690,30,0,300.983,298.521,298.989
10690.5,30,0,301.014,298.505,298.997
10691,30,0,301.038,298.492,299.003
10691.5,30,0,301.041,298.461,299.066
10692,30,0,301.042,298.436,299.115
10692.5,30,0,301.016,298.431,299.065
10693,30,0,300.995,298.428,299.025
10693.5,30,0,300.997,298.435,298.983
10694,30,0,300.999,298.44,298.95
10694.5,30,0,300.948,298.457,298.96
10695,30,0,300.911,298.472,298.966
10695.5,30,0,300.95,298.441,298.95
10696,30,0,300.979,298.417,298.937
10696.5,30,0,300.985,298.422,298.949
10697,30,0,300.989,298.425,298.958
10697.5,30,0,300.986,298.429,298.947
10698,30,0,300.985,298.43,298.939
10698.5,30,0,301.013,298.478,298.986
10699,30,0,301.035,298.514,299.022
10699.5,30,0,301.001,298.505,299.036
